"account_name","order_date"
"Navistar International","2016-10-08 07:17:21"
"Navistar International","2016-10-08 07:22:23"
"Newmont Mining","2016-10-08 07:36:28"
"Newmont Mining","2016-10-08 07:38:46"
"Microsoft","2016-10-08 11:09:21"
"Microsoft","2016-10-08 11:12:15"
"Aetna","2016-10-08 14:37:35"
"United Continental Holdings","2016-10-08 16:02:58"
"United Continental Holdings","2016-10-08 16:10:25"
"Leucadia National","2016-10-08 17:27:47"
"Leucadia National","2016-10-08 17:28:42"
"Tenet Healthcare","2016-10-08 17:31:23"
"FirstEnergy","2016-10-09 06:58:55"
"FirstEnergy","2016-10-09 07:04:56"
"New York Life Insurance","2016-10-09 11:00:16"
"Energy Transfer Equity","2016-10-09 14:03:08"
"Chevron","2016-10-09 15:13:25"
"Chevron","2016-10-09 15:23:43"
"Goodyear Tire & Rubber","2016-10-09 15:25:36"
"Goodyear Tire & Rubber","2016-10-09 15:33:13"
"Northwestern Mutual","2016-10-09 17:41:50"
"Northwestern Mutual","2016-10-09 18:04:40"
"Citigroup","2016-10-09 21:10:52"
"Southwest Airlines","2016-10-10 04:47:17"
"Southwest Airlines","2016-10-10 04:59:12"
"Raytheon","2016-10-10 05:24:59"
"Raytheon","2016-10-10 05:34:22"
"Verizon","2016-10-10 10:40:21"
"Verizon","2016-10-10 10:54:31"
"Stanley Black & Decker","2016-10-10 14:07:01"
"Ecolab","2016-10-10 17:15:50"
"Group 1 Automotive","2016-10-10 20:53:18"
"Cognizant Technology Solutions","2016-10-10 22:54:46"
"Cognizant Technology Solutions","2016-10-10 22:54:55"
"Nordstrom","2016-10-10 23:09:46"
"Nordstrom","2016-10-10 23:26:10"
"Southern","2016-10-11 01:20:13"
"Southern","2016-10-11 01:37:21"
"Western Digital","2016-10-11 14:33:33"
"Nationwide","2016-10-11 23:55:45"
"Nationwide","2016-10-12 00:09:16"
"DTE Energy","2016-10-12 01:27:12"
"Hartford Financial Services Group","2016-10-12 02:22:50"
"Hartford Financial Services Group","2016-10-12 02:29:24"
"US Foods Holding","2016-10-12 02:57:20"
"Exelon","2016-10-12 09:55:42"
"State Street Corp.","2016-10-12 12:26:53"
"Sysco","2016-10-12 15:27:37"
"Best Buy","2016-10-12 17:14:05"
"AutoZone","2016-10-12 17:27:55"
"AutoZone","2016-10-12 17:34:33"
"Gap","2016-10-12 19:29:02"
"Office Depot","2016-10-12 23:12:06"
"Office Depot","2016-10-12 23:13:24"
"Tyson Foods","2016-10-13 00:47:27"
"Tyson Foods","2016-10-13 00:50:14"
"Kimberly-Clark","2016-10-13 05:56:30"
"Kimberly-Clark","2016-10-13 06:16:07"
"Health Net","2016-10-13 18:12:24"
"Molina Healthcare","2016-10-13 20:26:35"
"Voya Financial","2016-10-13 20:57:54"
"Voya Financial","2016-10-13 21:16:11"
"PNC Financial Services Group","2016-10-14 01:02:57"
"Northrop Grumman","2016-10-14 04:16:55"
"Northrop Grumman","2016-10-14 04:24:35"
"Duke Energy","2016-10-14 05:55:35"
"Duke Energy","2016-10-14 06:09:03"
"Edison International","2016-10-14 07:44:04"
"Edison International","2016-10-14 07:49:06"
"Archer Daniels Midland","2016-10-14 13:11:57"
"Archer Daniels Midland","2016-10-14 13:12:05"
"Avnet","2016-10-14 13:25:41"
"Avnet","2016-10-14 13:29:21"
"Humana","2016-10-14 14:58:06"
"Cummins","2016-10-14 15:39:44"
"Cummins","2016-10-14 15:44:18"
"Advance Auto Parts","2016-10-14 18:52:11"
"McKesson","2016-10-14 23:48:46"
"McKesson","2016-10-14 23:54:21"
"PG&E Corp.","2016-10-15 02:34:22"
"Procter & Gamble","2016-10-15 02:44:01"
"PG&E Corp.","2016-10-15 02:47:04"
"Fidelity National Financial","2016-10-15 06:44:08"
"CDW","2016-10-15 15:30:13"
"CDW","2016-10-15 15:33:00"
"NextEra Energy","2016-10-15 15:47:30"
"NextEra Energy","2016-10-15 15:50:37"
"Reynolds American","2016-10-15 16:06:56"
"Reynolds American","2016-10-15 16:08:41"
"Consolidated Edison","2016-10-15 22:45:54"
"Consolidated Edison","2016-10-15 22:48:07"
"Hilton Worldwide Holdings","2016-10-16 00:52:24"
"Hilton Worldwide Holdings","2016-10-16 01:04:22"
"AutoNation","2016-10-16 08:28:39"
"Norfolk Southern","2016-10-16 15:46:57"
"NRG Energy","2016-10-16 16:07:21"
"Norfolk Southern","2016-10-16 16:13:22"
"NRG Energy","2016-10-16 16:25:40"
"Time Warner Cable","2016-10-16 18:57:38"
"Time Warner Cable","2016-10-16 19:02:21"
"HP","2016-10-16 19:21:13"
"HP","2016-10-16 19:29:55"
"Freeport-McMoRan","2016-10-17 01:29:35"
"Freeport-McMoRan","2016-10-17 01:52:31"
"Ross Stores","2016-10-17 07:32:09"
"Ross Stores","2016-10-17 07:32:48"
"Textron","2016-10-17 07:58:14"
"Textron","2016-10-17 08:01:23"
"Wells Fargo","2016-10-17 08:27:40"
"Wells Fargo","2016-10-17 08:39:29"
"Phillips 66","2016-10-17 08:46:25"
"AT&T","2016-10-17 13:19:06"
"Penske Automotive Group","2016-10-17 13:25:17"
"Penske Automotive Group","2016-10-17 13:29:56"
"AT&T","2016-10-17 13:31:48"
"Kellogg","2016-10-17 14:40:13"
"Kellogg","2016-10-17 14:44:26"
"Murphy USA","2016-10-17 21:12:45"
"Morgan Stanley","2016-10-17 22:50:01"
"Alphabet","2016-10-18 03:56:55"
"Alphabet","2016-10-18 03:57:03"
"Walgreens Boots Alliance","2016-10-18 09:48:33"
"Walgreens Boots Alliance","2016-10-18 09:56:10"
"Union Pacific","2016-10-18 11:37:49"
"General Dynamics","2016-10-18 14:16:45"
"General Dynamics","2016-10-18 14:25:33"
"Discover Financial Services","2016-10-18 15:50:18"
"Icahn Enterprises","2016-10-18 16:50:49"
"Icahn Enterprises","2016-10-18 17:00:32"
"Estee Lauder","2016-10-18 22:13:56"
"Estee Lauder","2016-10-18 22:19:51"
"American Electric Power","2016-10-19 04:54:11"
"American Electric Power","2016-10-19 05:03:58"
"eBay","2016-10-19 08:13:33"
"eBay","2016-10-19 08:28:05"
"EMC","2016-10-19 09:23:37"
"Occidental Petroleum","2016-10-19 11:34:21"
"CenturyLink","2016-10-19 12:46:51"
"CenturyLink","2016-10-19 12:56:28"
"Broadcom","2016-10-19 13:25:42"
"Broadcom","2016-10-19 13:39:27"
"Ameriprise Financial","2016-10-19 14:16:22"
"CVS Health","2016-10-19 15:47:59"
"CVS Health","2016-10-19 16:04:11"
"Mosaic","2016-10-19 18:03:22"
"Mosaic","2016-10-19 18:03:43"
"Praxair","2016-10-19 20:36:53"
"Allstate","2016-10-19 21:01:54"
"Allstate","2016-10-19 21:07:48"
"USAA","2016-10-20 00:36:16"
"AECOM","2016-10-20 00:49:19"
"USAA","2016-10-20 00:56:15"
"Coca-Cola","2016-10-20 01:00:09"
"Crown Holdings","2016-10-20 03:13:45"
"Sempra Energy","2016-10-20 05:11:01"
"Sempra Energy","2016-10-20 05:12:43"
"CHS","2016-10-20 05:49:12"
"CHS","2016-10-20 05:51:25"
"Hertz Global Holdings","2016-10-20 09:31:44"
"Hertz Global Holdings","2016-10-20 09:53:46"
"Core-Mark Holding","2016-10-20 09:58:08"
"Core-Mark Holding","2016-10-20 10:11:02"
"Air Products & Chemicals","2016-10-20 13:56:52"
"Computer Sciences","2016-10-20 19:49:21"
"Computer Sciences","2016-10-20 19:49:52"
"Thermo Fisher Scientific","2016-10-20 21:15:34"
"Fluor","2016-10-21 11:36:17"
"Fluor","2016-10-21 11:42:56"
"American Airlines Group","2016-10-21 11:54:40"
"Toys 'R' Us","2016-10-21 12:25:06"
"Pfizer","2016-10-21 13:56:08"
"Merck","2016-10-21 16:07:45"
"Cameron International","2016-10-21 18:17:21"
"Kohl's","2016-10-21 21:08:01"
"Boeing","2016-10-21 22:54:32"
"Public Service Enterprise Group","2016-10-22 02:23:02"
"Public Service Enterprise Group","2016-10-22 02:28:13"
"Monsanto","2016-10-22 09:00:04"
"Jarden","2016-10-22 09:11:35"
"Monsanto","2016-10-22 09:17:30"
"Jarden","2016-10-22 09:20:44"
"Corning","2016-10-22 09:45:40"
"Corning","2016-10-22 09:58:45"
"Eastman Chemical","2016-10-22 10:20:17"
"HollyFrontier","2016-10-22 16:09:25"
"HollyFrontier","2016-10-22 16:31:04"
"Yum Brands","2016-10-22 17:14:08"
"Amazon.com","2016-10-22 17:50:39"
"Amazon.com","2016-10-22 18:08:06"
"Masco","2016-10-22 19:21:01"
"ADP","2016-10-22 22:56:20"
"ADP","2016-10-22 22:58:28"
"L-3 Communications","2016-10-22 22:59:18"
"American Express","2016-10-23 03:52:31"
"American Express","2016-10-23 04:04:24"
"Henry Schein","2016-10-23 04:45:28"
"Henry Schein","2016-10-23 04:50:37"
"CST Brands","2016-10-23 04:58:16"
"Eversource Energy","2016-10-23 14:21:05"
"Eversource Energy","2016-10-23 14:30:11"
"Emerson Electric","2016-10-23 14:38:05"
"Emerson Electric","2016-10-23 14:39:24"
"DaVita HealthCare Partners","2016-10-23 16:02:24"
"Costco","2016-10-23 20:29:12"
"BB&T Corp.","2016-10-23 20:58:44"
"BB&T Corp.","2016-10-23 21:03:34"
"Thrivent Financial for Lutherans","2016-10-24 04:56:03"
"SunTrust Banks","2016-10-24 08:04:52"
"SunTrust Banks","2016-10-24 08:05:41"
"Entergy","2016-10-24 08:26:07"
"SpartanNash","2016-10-24 08:50:37"
"Cigna","2016-10-24 11:18:12"
"Charter Communications","2016-10-24 21:42:44"
"Ford Motor","2016-10-24 21:46:10"
"Charter Communications","2016-10-24 22:01:31"
"D.R. Horton","2016-10-24 23:05:33"
"Bristol-Myers Squibb","2016-10-25 05:49:09"
"Bristol-Myers Squibb","2016-10-25 05:51:01"
"Mondelez International","2016-10-25 09:33:41"
"Aflac","2016-10-25 09:56:40"
"Aflac","2016-10-25 10:08:42"
"Farmers Insurance Exchange","2016-10-25 12:28:28"
"Amgen","2016-10-25 12:30:39"
"Farmers Insurance Exchange","2016-10-25 12:33:44"
"Amgen","2016-10-25 12:48:00"
"PVH","2016-10-25 13:41:20"
"Biogen","2016-10-25 23:01:22"
"Biogen","2016-10-25 23:16:23"
"State Farm Insurance Cos.","2016-10-26 00:19:31"
"State Farm Insurance Cos.","2016-10-26 00:36:32"
"KKR","2016-10-26 06:15:49"
"Omnicom Group","2016-10-26 07:25:41"
"Omnicom Group","2016-10-26 07:27:27"
"J.P. Morgan Chase","2016-10-26 08:45:50"
"Campbell Soup","2016-10-26 11:59:28"
"Campbell Soup","2016-10-26 12:00:17"
"Alcoa","2016-10-26 15:18:32"
"Alcoa","2016-10-26 15:19:52"
"Walmart","2016-10-26 20:31:30"
"Genuine Parts","2016-10-26 22:45:39"
"Genuine Parts","2016-10-26 22:54:50"
"Anadarko Petroleum","2016-10-27 01:13:14"
"First Data","2016-10-27 01:31:26"
"First Data","2016-10-27 01:36:06"
"Avis Budget Group","2016-10-27 01:56:32"
"Arrow Electronics","2016-10-27 03:38:07"
"Arrow Electronics","2016-10-27 03:39:28"
"Prudential Financial","2016-10-27 15:40:04"
"NGL Energy Partners","2016-10-27 16:41:22"
"NGL Energy Partners","2016-10-27 17:04:09"
"Global Partners","2016-10-28 03:07:21"
"Principal Financial","2016-10-28 06:40:16"
"ConAgra Foods","2016-10-28 07:15:36"
"Altria Group","2016-10-28 07:16:36"
"Kroger","2016-10-28 07:27:30"
"Kroger","2016-10-28 07:33:35"
"Plains GP Holdings","2016-10-28 13:50:02"
"Plains GP Holdings","2016-10-28 14:05:56"
"CarMax","2016-10-28 14:43:49"
"Enterprise Products Partners","2016-10-28 15:58:03"
"Jacobs Engineering Group","2016-10-28 19:32:31"
"Jacobs Engineering Group","2016-10-28 19:53:36"
"Xcel Energy","2016-10-28 19:55:46"
"DISH Network","2016-10-28 21:45:41"
"Dollar Tree","2016-10-28 23:27:25"
"Tech Data","2016-10-29 05:33:32"
"Philip Morris International","2016-10-29 06:53:14"
"GameStop","2016-10-29 08:11:35"
"Celgene","2016-10-29 09:42:10"
"Celgene","2016-10-29 09:43:00"
"PayPal Holdings","2016-10-29 11:21:33"
"PayPal Holdings","2016-10-29 11:32:35"
"Halliburton","2016-10-29 11:33:38"
"Halliburton","2016-10-29 11:44:44"
"Pacific Life","2016-10-29 12:04:06"
"Nucor","2016-10-29 14:59:54"
"Nucor","2016-10-29 15:08:20"
"Viacom","2016-10-29 18:28:58"
"Lowe's","2016-10-29 20:32:52"
"Lowe's","2016-10-29 20:38:12"
"International Paper","2016-10-29 21:56:24"
"International Paper","2016-10-29 22:08:34"
"Marathon Petroleum","2016-10-29 22:31:51"
"Comcast","2016-10-29 22:34:21"
"Comcast","2016-10-29 23:01:56"
"Synnex","2016-10-30 01:01:53"
"Synnex","2016-10-30 01:27:31"
"PPG Industries","2016-10-30 02:04:27"
"Univar","2016-10-30 02:58:33"
"Univar","2016-10-30 03:13:54"
"Dominion Resources","2016-10-30 09:34:47"
"Dean Foods","2016-10-30 09:46:38"
"Dean Foods","2016-10-30 09:56:39"
"National Oilwell Varco","2016-10-30 22:27:57"
"National Oilwell Varco","2016-10-30 22:35:00"
"Progressive","2016-10-30 23:09:10"
"Progressive","2016-10-30 23:24:40"
"Honeywell International","2016-10-31 00:20:06"
"Honeywell International","2016-10-31 00:30:20"
"R.R. Donnelley & Sons","2016-10-31 04:34:24"
"R.R. Donnelley & Sons","2016-10-31 04:45:50"
"IBM","2016-10-31 04:50:05"
"IBM","2016-10-31 04:52:36"
"Aramark","2016-10-31 05:31:18"
"UnitedHealth Group","2016-10-31 06:47:30"
"UnitedHealth Group","2016-10-31 07:04:25"
"American Family Insurance Group","2016-10-31 08:07:26"
"Unum Group","2016-10-31 11:35:54"
"Unum Group","2016-10-31 11:58:06"
"Centene","2016-10-31 20:15:23"
"Lincoln National","2016-10-31 21:37:39"
"Lincoln National","2016-10-31 21:50:46"
"Disney","2016-11-01 00:11:37"
"Performance Food Group","2016-11-01 08:48:36"
"Performance Food Group","2016-11-01 08:53:48"
"Caterpillar","2016-11-01 09:30:49"
"Freddie Mac","2016-11-01 09:36:23"
"Freddie Mac","2016-11-01 09:37:03"
"Caterpillar","2016-11-01 09:58:39"
"Target","2016-11-01 12:45:09"
"Target","2016-11-01 13:03:33"
"BlackRock","2016-11-01 16:21:02"
"Sears Holdings","2016-11-01 17:57:50"
"Sears Holdings","2016-11-01 18:04:17"
"Franklin Resources","2016-11-01 18:06:03"
"Franklin Resources","2016-11-01 18:11:53"
"FedEx","2016-11-01 22:09:52"
"FedEx","2016-11-01 22:15:29"
"Ally Financial","2016-11-01 23:41:21"
"Owens & Minor","2016-11-02 05:50:38"
"News Corp.","2016-11-02 21:45:16"
"Hormel Foods","2016-11-02 22:34:21"
"Hormel Foods","2016-11-02 22:41:14"
"Qualcomm","2016-11-03 00:45:18"
"Veritiv","2016-11-03 02:50:15"
"Veritiv","2016-11-03 02:52:50"
"Anthem","2016-11-03 03:07:50"
"Anthem","2016-11-03 03:10:18"
"Texas Instruments","2016-11-03 03:24:03"
"Oracle","2016-11-03 06:09:53"
"Oracle","2016-11-03 06:32:18"
"Precision Castparts","2016-11-03 06:41:19"
"Cisco Systems","2016-11-03 11:33:38"
"Cisco Systems","2016-11-03 11:35:51"
"Colgate-Palmolive","2016-11-03 13:09:10"
"Colgate-Palmolive","2016-11-03 13:11:50"
"MasterCard","2016-11-03 15:41:01"
"MasterCard","2016-11-03 15:47:34"
"Baxter International","2016-11-03 15:57:03"
"Ingram Micro","2016-11-03 18:13:10"
"Land O'Lakes","2016-11-03 20:12:52"
"Land O'Lakes","2016-11-03 20:21:16"
"United States Steel","2016-11-03 20:44:49"
"United States Steel","2016-11-03 20:55:02"
"Johnson Controls","2016-11-03 21:12:45"
"Valero Energy","2016-11-03 22:54:49"
"Valero Energy","2016-11-03 22:55:42"
"Supervalu","2016-11-03 23:28:03"
"Supervalu","2016-11-03 23:36:51"
"Visa","2016-11-04 18:33:35"
"L Brands","2016-11-04 21:38:51"
"L Brands","2016-11-04 21:56:53"
"WestRock","2016-11-04 23:59:42"
"World Fuel Services","2016-11-05 05:54:45"
"MetLife","2016-11-05 09:48:41"
"Intel","2016-11-05 14:28:53"
"Intel","2016-11-05 14:36:17"
"Navistar International","2016-11-06 06:19:00"
"Navistar International","2016-11-06 06:26:46"
"Kraft Heinz","2016-11-06 19:43:56"
"Kraft Heinz","2016-11-06 19:51:56"
"Macy's","2016-11-06 20:57:10"
"United Continental Holdings","2016-11-07 03:27:36"
"United Continental Holdings","2016-11-07 03:45:52"
"Aetna","2016-11-07 03:47:24"
"Aetna","2016-11-07 03:47:28"
"Chevron","2016-11-07 05:10:56"
"Microsoft","2016-11-07 06:24:11"
"Microsoft","2016-11-07 06:31:20"
"Leucadia National","2016-11-07 07:16:49"
"Leucadia National","2016-11-07 07:30:51"
"Energy Transfer Equity","2016-11-07 10:16:00"
"Huntsman","2016-11-07 10:57:06"
"Huntsman","2016-11-07 11:02:05"
"New York Life Insurance","2016-11-07 12:07:40"
"Newmont Mining","2016-11-07 12:54:03"
"Newmont Mining","2016-11-07 13:03:29"
"Tenet Healthcare","2016-11-07 13:26:36"
"Tenet Healthcare","2016-11-07 13:46:06"
"Northwestern Mutual","2016-11-07 16:58:34"
"Northwestern Mutual","2016-11-07 17:03:33"
"Staples","2016-11-07 19:01:49"
"FirstEnergy","2016-11-08 01:13:45"
"Verizon","2016-11-08 02:29:47"
"Verizon","2016-11-08 02:36:27"
"Goodyear Tire & Rubber","2016-11-08 03:05:39"
"Goodyear Tire & Rubber","2016-11-08 03:13:39"
"Southwest Airlines","2016-11-08 13:39:25"
"Southwest Airlines","2016-11-08 13:43:23"
"Stanley Black & Decker","2016-11-08 15:10:31"
"Citigroup","2016-11-08 15:27:50"
"Stanley Black & Decker","2016-11-08 15:30:59"
"Nordstrom","2016-11-08 23:00:37"
"Nationwide","2016-11-09 06:19:22"
"Nationwide","2016-11-09 06:38:29"
"Group 1 Automotive","2016-11-09 07:08:37"
"Group 1 Automotive","2016-11-09 07:24:00"
"Raytheon","2016-11-09 09:07:25"
"Raytheon","2016-11-09 09:19:23"
"Ecolab","2016-11-09 17:57:13"
"Cognizant Technology Solutions","2016-11-09 18:09:43"
"Cognizant Technology Solutions","2016-11-09 18:16:04"
"Best Buy","2016-11-10 04:27:02"
"Best Buy","2016-11-10 04:40:49"
"AES","2016-11-10 11:19:58"
"Western Digital","2016-11-10 11:22:47"
"Office Depot","2016-11-10 11:38:28"
"Western Digital","2016-11-10 11:41:13"
"Nike","2016-11-10 20:04:16"
"US Foods Holding","2016-11-10 20:36:42"
"US Foods Holding","2016-11-10 20:39:09"
"State Street Corp.","2016-11-10 21:37:03"
"State Street Corp.","2016-11-10 21:53:59"
"Southern","2016-11-10 22:10:53"
"Hartford Financial Services Group","2016-11-11 00:27:31"
"Hartford Financial Services Group","2016-11-11 00:27:50"
"Voya Financial","2016-11-11 02:43:33"
"Molina Healthcare","2016-11-11 03:31:36"
"DTE Energy","2016-11-11 08:24:46"
"Gap","2016-11-11 13:20:01"
"Gap","2016-11-11 13:25:38"
"AutoZone","2016-11-11 16:20:15"
"AutoZone","2016-11-11 16:24:25"
"Kimberly-Clark","2016-11-11 19:06:28"
"Xerox","2016-11-11 19:40:24"
"Xerox","2016-11-11 19:41:37"
"Sysco","2016-11-11 20:24:46"
"Sysco","2016-11-11 20:37:47"
"Exelon","2016-11-11 22:44:50"
"Exelon","2016-11-11 22:46:33"
"Peter Kiewit Sons'","2016-11-12 01:48:31"
"Peter Kiewit Sons'","2016-11-12 01:54:43"
"Tyson Foods","2016-11-12 02:56:00"
"Health Net","2016-11-12 02:58:08"
"Health Net","2016-11-12 03:04:51"
"Archer Daniels Midland","2016-11-12 07:27:45"
"Archer Daniels Midland","2016-11-12 07:34:34"
"Advance Auto Parts","2016-11-12 08:24:31"
"Edison International","2016-11-12 09:59:46"
"Edison International","2016-11-12 10:23:04"
"Cardinal Health","2016-11-12 11:33:43"
"Northrop Grumman","2016-11-12 11:52:09"
"Cardinal Health","2016-11-12 11:54:43"
"Northrop Grumman","2016-11-12 11:56:43"
"Johnson & Johnson","2016-11-12 12:18:15"
"Johnson & Johnson","2016-11-12 12:27:19"
"PNC Financial Services Group","2016-11-12 13:12:12"
"PNC Financial Services Group","2016-11-12 13:16:18"
"Humana","2016-11-13 02:45:20"
"Humana","2016-11-13 02:49:59"
"Reynolds American","2016-11-13 03:16:03"
"Reynolds American","2016-11-13 03:16:53"
"McKesson","2016-11-13 09:45:21"
"McKesson","2016-11-13 10:11:52"
"Duke Energy","2016-11-13 14:19:33"
"Duke Energy","2016-11-13 14:33:45"
"Avnet","2016-11-13 17:58:50"
"Avnet","2016-11-13 18:09:19"
"PG&E Corp.","2016-11-13 19:00:33"
"PG&E Corp.","2016-11-13 19:06:38"
"Cummins","2016-11-13 22:25:20"
"NextEra Energy","2016-11-14 05:53:04"
"NextEra Energy","2016-11-14 05:57:38"
"Fidelity National Financial","2016-11-14 06:30:10"
"Procter & Gamble","2016-11-14 14:01:01"
"Procter & Gamble","2016-11-14 14:02:47"
"CDW","2016-11-14 20:21:23"
"CDW","2016-11-14 20:32:34"
"AbbVie","2016-11-14 21:24:13"
"Kellogg","2016-11-15 04:21:21"
"Time Warner Cable","2016-11-15 04:51:57"
"Time Warner Cable","2016-11-15 04:57:41"
"Hilton Worldwide Holdings","2016-11-15 06:12:01"
"Hilton Worldwide Holdings","2016-11-15 06:25:29"
"Ross Stores","2016-11-15 09:29:55"
"Norfolk Southern","2016-11-15 11:24:09"
"NRG Energy","2016-11-15 14:26:00"
"NRG Energy","2016-11-15 14:28:28"
"AT&T","2016-11-15 18:16:13"
"AT&T","2016-11-15 18:34:57"
"Wells Fargo","2016-11-15 19:00:00"
"Wells Fargo","2016-11-15 19:14:01"
"HP","2016-11-15 20:44:15"
"Micron Technology","2016-11-15 22:57:06"
"Sonic Automotive","2016-11-16 01:09:42"
"Sonic Automotive","2016-11-16 01:24:14"
"General Dynamics","2016-11-16 02:16:44"
"General Dynamics","2016-11-16 02:24:40"
"Freeport-McMoRan","2016-11-16 04:45:29"
"Freeport-McMoRan","2016-11-16 04:58:12"
"Textron","2016-11-16 06:50:12"
"Textron","2016-11-16 06:53:33"
"Murphy USA","2016-11-16 11:59:15"
"Penske Automotive Group","2016-11-16 12:58:10"
"Penske Automotive Group","2016-11-16 13:07:21"
"Morgan Stanley","2016-11-16 19:29:25"
"Phillips 66","2016-11-16 19:32:02"
"Morgan Stanley","2016-11-16 19:51:44"
"Alphabet","2016-11-16 21:39:52"
"Alphabet","2016-11-16 21:43:13"
"American Electric Power","2016-11-17 01:38:19"
"American Electric Power","2016-11-17 01:48:12"
"Icahn Enterprises","2016-11-17 02:59:22"
"Estee Lauder","2016-11-17 03:46:58"
"Estee Lauder","2016-11-17 04:00:57"
"eBay","2016-11-17 06:53:50"
"eBay","2016-11-17 06:56:25"
"CVS Health","2016-11-17 08:43:27"
"CVS Health","2016-11-17 08:59:38"
"Walgreens Boots Alliance","2016-11-17 09:12:10"
"Union Pacific","2016-11-17 10:13:43"
"Broadcom","2016-11-17 12:22:41"
"Broadcom","2016-11-17 12:26:49"
"Praxair","2016-11-17 15:18:13"
"Ameriprise Financial","2016-11-17 17:51:58"
"EMC","2016-11-17 20:44:30"
"Occidental Petroleum","2016-11-17 21:39:37"
"Occidental Petroleum","2016-11-17 21:43:42"
"Discover Financial Services","2016-11-17 23:26:33"
"Discover Financial Services","2016-11-17 23:33:10"
"Mosaic","2016-11-18 00:43:28"
"Mosaic","2016-11-18 00:46:41"
"AECOM","2016-11-18 05:04:21"
"Allstate","2016-11-18 08:23:57"
"CenturyLink","2016-11-18 08:24:16"
"Allstate","2016-11-18 08:36:46"
"CenturyLink","2016-11-18 08:43:56"
"USAA","2016-11-18 08:57:09"
"USAA","2016-11-18 09:08:09"
"Crown Holdings","2016-11-18 12:57:15"
"Crown Holdings","2016-11-18 13:17:38"
"Thermo Fisher Scientific","2016-11-18 14:33:48"
"Thermo Fisher Scientific","2016-11-18 14:50:55"
"Air Products & Chemicals","2016-11-18 20:43:31"
"Air Products & Chemicals","2016-11-18 20:52:42"
"CHS","2016-11-19 00:03:15"
"CHS","2016-11-19 00:12:14"
"Toys 'R' Us","2016-11-19 03:48:16"
"Merck","2016-11-19 07:32:45"
"Hertz Global Holdings","2016-11-19 08:22:40"
"Hertz Global Holdings","2016-11-19 08:27:46"
"Core-Mark Holding","2016-11-19 09:36:31"
"Core-Mark Holding","2016-11-19 09:36:36"
"Waste Management","2016-11-19 09:56:09"
"Waste Management","2016-11-19 09:59:18"
"Cameron International","2016-11-19 12:07:05"
